Gene	Position_from_stop_codon	pRPS3-mCherry-tTOS6_b1	pRPS3-mCherry-tTOS6_b2	pRPS3-mCherry-tHSP26_b1	pRPS3-mCherry-tHSP26_b2	pRPS13-mCherry-tHSP26_b1	pRPS13-mCherry-tHSP26_b2	pHSP26-mCherry-tHSP26_b1	pHSP26-mCherry-tHSP26_b2	pRPS3-mCherry-tHSP26_b3	pRPS3-mCherry-tHSP26_b4	pRPS3-mCherry-tPMA1-long_b1	pRPS3-mCherry-tPMA1-long_b2
RPS3	261	2	0	0	2	3	0	0	0	1	0	0	0
RPS3	262	0	0	0	0	0	1	0	0	0	0	0	1
RPS3	263	0	0	0	0	2	0	0	0	1	0	4	0
RPS3	264	0	4	1	0	0	2	0	0	0	1	0	1
RPS3	265	2	0	0	3	0	0	1	0	0	0	0	1
RPS3	266	1	1	0	0	1	0	0	2	0	1	0	3
RPS3	267	1	0	0	0	1	1	0	0	0	0	2	1
RPS3	268	0	1	1	1	1	0	0	1	2	0	0	0
RPS3	269	0	0	3	1	1	0	3	1	0	0	1	0
RPS3	270	0	1	1	1	0	0	1	3	0	0	0	0
RPS3	271	0	0	1	0	0	1	0	0	1	1	0	0
RPS3	272	0	0	0	0	0	0	0	0	0	0	2	0
RPS3	273	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	274	4	1	0	0	0	0	0	0	0	0	0	0
RPS3	275	0	1	2	4	0	2	1	0	2	0	7	0
RPS3	276	0	0	0	0	1	3	0	1	0	0	1	0
RPS3	277	2	0	1	0	5	0	1	0	0	0	0	3
RPS3	278	0	0	0	0	1	0	0	0	0	0	1	1
RPS3	279	0	0	0	0	0	0	0	2	0	0	0	0
RPS3	280	0	0	1	0	0	0	0	0	2	0	0	0
RPS3	281	0	0	0	0	0	1	0	0	0	1	0	0
RPS3	282	0	0	0	0	0	0	0	2	0	0	1	2
RPS3	283	0	2	0	0	0	1	0	0	0	0	1	0
RPS3	284	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	285	0	4	5	2	1	1	0	2	0	0	3	0
RPS3	286	0	1	0	0	0	0	0	0	2	0	0	1
RPS3	287	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	288	0	0	3	3	0	3	2	2	4	0	0	1
RPS3	289	0	0	1	1	0	0	0	2	0	0	0	0
RPS3	290	0	0	0	3	5	1	0	5	2	0	2	3
RPS3	291	1	0	3	1	0	0	0	1	2	0	2	1
RPS3	292	3	1	0	4	0	3	3	0	1	0	1	0
RPS3	293	5	0	1	2	4	2	1	4	3	1	2	0
RPS3	294	1	2	1	0	1	3	0	1	1	0	4	0
RPS3	295	1	1	0	0	0	2	1	0	0	6	4	1
RPS3	296	0	0	0	3	3	0	2	1	0	0	1	0
RPS3	297	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	298	1	1	3	1	0	0	1	0	0	1	0	0
RPS3	299	0	0	1	0	1	0	0	0	0	0	0	0
RPS3	300	1	0	0	1	1	1	0	2	0	0	4	1
RPS3	301	8	6	20	9	7	6	16	8	15	15	9	12
RPS3	302	8	4	7	7	4	4	2	5	2	1	4	5
RPS3	303	11	12	10	13	8	8	11	6	7	2	16	14
RPS3	304	83	76	99	68	62	63	53	56	68	58	93	96
RPS3	305	34	25	42	24	30	25	17	15	26	25	40	33
RPS3	306	15	27	27	32	17	19	16	20	28	20	28	33
RPS3	307	8	8	17	7	8	5	3	8	4	4	18	9
RPS3	308	2	2	5	5	2	5	5	6	5	1	3	3
RPS3	309	1	0	5	5	1	0	0	4	0	1	4	5
RPS3	310	5	1	1	3	7	0	0	1	1	2	5	1
RPS3	311	1	0	2	1	5	1	0	1	0	7	0	3
RPS3	312	3	1	0	2	0	0	0	0	0	2	0	1
RPS3	313	1	2	4	1	0	0	1	0	0	2	0	0
RPS3	314	6	3	5	5	2	4	1	1	0	3	3	3
RPS3	315	4	9	4	13	7	2	5	4	11	6	10	4
RPS3	316	3	4	7	3	2	5	2	1	5	4	7	2
RPS3	317	4	4	3	4	3	3	0	1	5	5	4	3
RPS3	318	3	3	8	0	0	3	2	0	6	3	7	5
RPS3	319	0	2	0	2	2	1	0	1	3	0	0	0
RPS3	320	0	1	2	1	0	1	1	0	2	0	0	2
RPS3	321	0	0	0	0	0	1	0	0	0	0	0	0
RPS3	322	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	323	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	324	0	0	2	1	0	6	0	1	0	2	0	0
RPS3	325	0	0	1	0	0	0	0	0	0	1	0	0
RPS3	326	2	0	0	0	0	0	1	0	0	0	0	0
RPS3	327	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	328	0	0	0	0	0	0	1	0	0	0	3	0
RPS3	329	0	1	0	2	0	0	1	1	0	0	0	1
RPS3	330	0	0	0	3	0	0	0	0	0	0	0	0
RPS3	331	0	1	1	0	0	0	1	0	1	0	0	0
RPS3	332	2	1	3	3	3	0	1	1	0	1	0	1
RPS3	333	0	1	2	0	2	1	0	1	0	4	2	0
RPS3	334	1	0	0	1	1	2	0	3	0	0	0	0
RPS3	335	4	2	4	8	2	5	7	4	4	0	10	4
RPS3	336	1	3	1	1	1	4	2	1	4	0	5	3
RPS3	337	1	2	9	3	8	6	1	6	0	1	4	10
RPS3	338	3	0	1	0	0	0	2	0	1	2	3	0
RPS3	339	1	0	3	0	2	0	1	0	1	0	1	3
RPS3	340	0	0	0	0	0	0	1	0	0	0	1	0
RPS3	341	1	0	2	0	1	0	1	0	1	1	0	0
RPS3	342	2	2	4	1	2	4	2	4	2	0	3	0
RPS3	343	2	1	4	1	2	0	2	3	1	0	3	1
RPS3	344	1	0	1	0	0	0	0	1	0	0	0	0
RPS3	345	4	1	0	3	0	3	1	2	7	4	1	3
RPS3	346	0	0	0	1	0	0	0	0	0	0	4	1
RPS3	347	0	0	5	3	0	1	1	3	4	0	3	3
RPS3	348	0	0	1	0	0	1	0	0	0	0	1	0
RPS3	349	2	0	2	2	1	1	0	1	4	0	1	2
RPS3	350	0	0	1	0	0	2	0	2	0	0	0	0
RPS3	351	1	0	1	0	0	1	0	1	1	1	0	1
RPS3	352	0	0	1	1	2	0	0	0	0	0	0	1
RPS3	353	1	0	0	2	0	0	0	1	0	0	0	0
RPS3	354	0	0	0	0	0	0	0	0	0	1	1	0
RPS3	355	0	0	0	2	1	0	0	1	0	0	0	0
RPS3	356	1	0	0	0	0	0	0	0	0	0	0	0
RPS3	357	0	0	0	1	0	0	0	0	0	0	4	0
RPS3	358	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	359	0	0	0	0	0	0	0	0	0	1	0	0
RPS3	360	0	0	0	0	0	0	0	2	0	1	0	0
RPS3	361	0	0	0	0	0	0	1	0	0	0	1	0
RPS3	362	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	363	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	364	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	365	1	0	0	0	0	0	0	0	0	0	0	0
RPS3	366	0	0	0	0	0	0	0	0	0	1	0	0
RPS3	367	0	0	0	0	0	0	0	0	0	0	1	0
RPS3	368	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	369	0	0	0	0	0	1	0	0	0	1	0	0
RPS3	370	0	0	0	0	0	0	0	0	0	0	1	1
RPS3	371	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	372	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	373	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	374	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	375	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	376	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	377	0	1	0	0	0	0	0	0	0	0	0	0
RPS3	378	0	0	0	0	0	0	0	0	3	0	0	0
RPS3	379	0	0	0	0	0	0	0	0	0	0	0	1
RPS3	380	0	0	0	1	0	0	0	0	0	0	0	0
RPS3	381	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	382	0	0	0	0	0	2	0	0	0	0	0	0
RPS3	383	0	0	0	0	0	0	0	0	0	1	0	0
RPS3	384	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	385	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	386	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	387	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	388	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	389	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	390	0	0	0	0	0	0	1	0	1	0	0	0
RPS3	391	0	0	0	0	0	0	1	0	0	0	0	0
RPS3	392	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	393	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	394	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	395	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	396	0	0	0	0	0	0	1	0	0	0	0	0
RPS3	397	1	0	0	0	0	0	1	0	0	0	0	0
RPS3	398	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	399	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	400	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	401	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	402	0	0	0	1	0	0	0	0	0	0	0	0
RPS3	403	0	0	0	0	0	0	1	0	1	0	0	0
RPS3	404	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	405	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	406	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	407	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	408	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	409	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	410	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	411	0	0	0	0	0	0	0	0	0	0	2	0
RPS3	412	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	413	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	414	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	415	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	416	0	0	0	0	0	0	2	0	0	0	0	0
RPS3	417	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	418	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	419	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	420	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	421	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	422	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	423	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	424	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	425	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	426	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	427	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	428	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	429	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	430	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	431	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	432	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	433	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	434	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	435	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	436	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	437	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	438	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	439	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	440	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	441	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	442	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	443	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	444	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	445	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	446	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	447	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	448	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	449	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	450	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	451	0	0	0	0	0	0	1	0	0	0	0	0
RPS3	452	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	453	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	454	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	455	0	0	0	0	0	0	0	0	0	1	0	0
RPS3	456	0	0	0	0	0	0	1	0	0	1	0	0
RPS3	457	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	458	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	459	1	0	0	1	0	0	0	0	0	0	0	0
RPS3	460	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	461	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	462	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	463	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	464	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	465	0	0	0	0	0	0	0	0	1	1	0	0
RPS3	466	0	0	0	0	0	0	1	0	0	0	0	0
RPS3	467	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	468	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	469	0	0	0	0	0	0	0	0	1	0	0	0
RPS3	470	0	0	0	0	0	2	0	0	1	0	0	0
RPS3	471	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	472	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	473	0	0	0	0	0	0	0	1	0	0	0	0
RPS3	474	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	475	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	476	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	477	0	0	1	0	0	0	0	0	0	0	0	0
RPS3	478	0	0	0	0	1	0	0	0	0	0	0	0
RPS3	479	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	480	0	0	0	0	0	0	0	0	0	1	0	0
RPS3	481	0	0	0	0	0	0	0	0	0	1	0	0
RPS3	482	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	483	0	0	0	0	0	2	0	0	0	0	0	0
RPS3	484	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	485	0	0	0	0	0	0	0	0	0	0	0	1
RPS3	486	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	487	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	488	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	489	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	490	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	491	0	0	0	0	0	0	1	0	0	0	0	0
RPS3	492	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	493	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	494	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	495	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	496	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	497	0	0	0	0	0	0	0	0	0	0	0	0
RPS3	498	0	0	0	0	0	0	2	0	0	0	0	0
RPS3	499	0	0	0	0	0	0	1	0	0	1	0	0
RPS3	500	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	1	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	2	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	3	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	4	0	0	0	0	0	0	0	0	0	0	1	0
TOS6	5	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	6	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	7	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	8	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	9	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	10	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	11	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	12	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	13	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	14	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	15	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	16	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	17	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	18	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	19	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	20	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	21	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	22	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	23	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	24	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	25	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	26	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	27	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	28	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	29	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	30	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	31	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	32	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	33	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	34	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	35	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	36	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	37	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	38	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	39	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	40	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	41	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	42	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	43	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	44	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	45	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	46	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	47	0	0	0	0	0	0	0	0	1	0	0	0
TOS6	48	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	49	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	50	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	51	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	52	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	53	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	54	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	55	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	56	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	57	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	58	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	59	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	60	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	61	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	62	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	63	1	1	0	0	0	0	0	0	0	0	0	0
TOS6	64	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	65	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	66	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	67	1	6	1	0	2	0	0	0	2	0	1	0
TOS6	68	0	0	0	0	0	0	0	0	1	0	1	0
TOS6	69	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	70	0	0	1	0	0	0	0	0	0	0	0	0
TOS6	71	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	72	0	3	0	0	0	0	0	0	0	0	0	0
TOS6	73	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	74	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	75	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	76	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	77	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	78	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	79	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	80	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	81	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	82	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	83	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	84	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	85	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	86	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	87	0	2	0	0	0	0	0	0	0	0	0	0
TOS6	88	4	7	0	0	0	0	0	1	0	0	0	0
TOS6	89	1	4	0	0	0	0	0	0	0	0	0	0
TOS6	90	1	1	0	0	0	2	0	0	0	0	0	0
TOS6	91	2	2	0	0	0	0	0	0	0	0	0	0
TOS6	92	2	4	0	0	0	1	0	0	0	0	0	0
TOS6	93	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	94	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	95	4	7	0	0	0	0	0	0	0	0	0	0
TOS6	96	0	2	0	0	0	0	0	0	0	0	0	0
TOS6	97	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	98	0	2	0	0	0	0	0	0	0	0	0	0
TOS6	99	4	3	0	0	0	0	0	0	0	0	0	0
TOS6	100	0	2	0	0	0	0	0	0	0	0	0	0
TOS6	101	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	102	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	103	2	10	0	0	0	0	0	0	0	0	0	0
TOS6	104	8	14	0	0	0	1	0	0	0	0	0	0
TOS6	105	2	5	0	0	0	0	0	0	0	0	0	0
TOS6	106	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	107	2	1	0	0	0	0	1	0	0	0	0	0
TOS6	108	5	0	0	0	0	0	0	0	0	0	0	0
TOS6	109	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	110	30	32	1	0	0	2	0	1	2	0	0	0
TOS6	111	20	19	0	0	0	0	0	4	1	0	0	1
TOS6	112	2	4	0	0	0	0	0	0	0	3	0	0
TOS6	113	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	114	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	115	0	3	0	0	0	0	0	1	0	0	0	0
TOS6	116	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	117	2	4	0	0	0	0	0	0	0	0	0	0
TOS6	118	1	1	0	0	0	0	0	0	0	0	0	0
TOS6	119	1	4	0	0	0	0	0	0	0	0	0	0
TOS6	120	0	0	1	0	0	0	0	0	0	0	0	0
TOS6	121	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	122	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	123	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	124	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	125	0	2	0	0	0	0	0	0	0	0	0	0
TOS6	126	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	127	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	128	1	1	0	0	0	0	0	0	0	0	0	0
TOS6	129	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	130	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	131	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	132	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	133	1	1	0	0	0	1	0	0	0	0	0	0
TOS6	134	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	135	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	136	3	6	0	0	0	0	0	0	0	0	0	0
TOS6	137	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	138	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	139	1	2	1	0	0	0	0	0	0	0	0	0
TOS6	140	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	141	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	142	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	143	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	144	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	145	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	146	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	147	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	148	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	149	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	150	0	1	0	0	1	0	0	0	0	0	0	0
TOS6	151	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	152	0	3	0	0	0	0	0	0	0	0	0	0
TOS6	153	0	2	0	0	0	0	0	0	0	0	0	0
TOS6	154	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	155	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	156	16	13	0	0	0	0	0	1	0	0	1	0
TOS6	157	4	4	0	0	0	0	0	0	0	0	0	0
TOS6	158	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	159	0	1	0	0	0	1	0	0	0	0	0	0
TOS6	160	57	56	1	1	3	0	2	0	1	0	1	5
TOS6	161	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	162	10	10	0	0	0	0	0	0	0	0	0	0
TOS6	163	9	7	1	0	0	0	1	1	0	0	0	0
TOS6	164	17	17	0	0	0	0	0	2	0	0	3	1
TOS6	165	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	166	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	167	3	0	0	0	0	0	0	0	0	0	0	0
TOS6	168	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	169	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	170	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	171	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	172	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	173	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	174	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	175	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	176	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	177	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	178	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	179	0	2	0	0	0	0	0	0	0	0	0	0
TOS6	180	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	181	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	182	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	183	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	184	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	185	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	186	0	0	0	0	0	0	0	0	0	0	0	0
TOS6	187	2	2	0	0	0	0	0	0	0	0	0	0
TOS6	188	0	4	0	0	0	0	0	0	0	0	0	0
TOS6	189	1	5	0	0	0	0	0	0	0	0	0	0
TOS6	190	1	1	0	0	0	0	0	0	0	0	0	0
TOS6	191	1	4	0	0	0	0	0	0	0	0	0	0
TOS6	192	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	193	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	194	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	195	1	0	0	0	0	0	0	0	0	0	0	0
TOS6	196	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	197	0	1	0	0	0	0	0	0	0	0	0	0
TOS6	198	3	4	0	0	0	0	0	0	0	0	0	0
TOS6	199	0	4	0	0	0	0	0	0	0	0	0	0
TOS6	200	2	0	0	0	0	0	0	0	0	0	0	0
TOS6	201	4	1	0	0	0	0	0	0	0	0	0	0
TOS6	202	1	2	0	0	0	0	0	0	0	0	0	0
TOS6	203	1	1	0	0	0	0	0	0	0	0	0	0
