# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "WD_C7_sample_longest_full_ORF_with_constructs.gff" "-o" "WD_C7_counts.txt" "WD_C7_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	WD_C7_aln.bam
YCL039W_id003	chrIII	52611	54953	+	2343	183
YCL040W_id001	chrIII	50787	52656	+	1870	220
YCL043C_id001	chrIII	48553	50324	-	1772	2209
YCL044C_id001	chrIII	46937	48447	-	1511	54
YCL045C_id001	chrIII	44566	46969	-	2404	980
YCL047C_id003	chrIII	43421	44440	-	1020	46
YCL048W_tx0	chrIII	42140	43681	+	1542	17
YCL049C_id001	chrIII	39524	40779	-	1256	259
YCL050C_id001	chrIII	37722	39452	-	1731	924
YCL051W_id001	chrIII	35556	37733	+	2178	79
YCL052C_id001	chrIII	33953	35762	-	1810	203
YCL054W_id001	chrIII	31406	34092	+	2687	583
YCL055W_id004	chrIII	27893	29115	+	1223	88
YCL056C_id001	chrIII	26471	27383	-	913	252
YCL057C-A_id001	chrIII	23889	24600	-	712	381
YCL057W_id001	chrIII	24760	27093	+	2334	946
YCL058C_tx0	chrIII	23398	24006	-	609	15
YCL058W-A_id004	chrIII	23533	24042	+	510	328
YCL059C_id001	chrIII	22318	23625	-	1308	777
YCL061C_tx0	chrIII	18691	22131	-	3441	138
YCL063W_id003	chrIII	17226	18711	+	1486	26
YCL064C_id002	chrIII	15280	16899	-	1620	348
YCL066W_tx0	chrIII	13257	13934	+	678	8
YCL067C_tx0	chrIII	12261	13043	-	783	0
YCL069W_tx0	chrIII	9681	11207	+	1527	0
YCL073C_tx0	chrIII	6354	8351	-	1998	0
YCR002C_id005	chrIII	116959	118403	-	1445	708
YCR003W_id001	chrIII	118598	119351	+	754	183
YCR004C_id004	chrIII	119175	120518	-	1344	458
YCR005C_id001	chrIII	120666	122383	-	1718	548
YCR007C_id002	chrIII	125846	127390	-	1545	56
YCR008W_id002	chrIII	127988	130539	+	2552	193
YCR009C_id001	chrIII	130063	131598	-	1536	1816
YCR010C_id003	chrIII	132091	133444	-	1354	8
YCR011C_id003	chrIII	133667	137024	-	3358	887
YCR012W_id001	chrIII	137624	139160	+	1537	693
YCR014C_tx0	chrIII	139060	140958	-	1899	8
YCR015C_id001	chrIII	141143	142485	-	1343	956
YCR016W_id001	chrIII	143608	144796	+	1189	656
YCR017C_id001	chrIII	144583	147703	-	3121	925
YCR018C_tx0	chrIII	148113	148928	-	816	162
YCR019W_id002	chrIII	152558	154042	+	1485	55
YCR020C_id001	chrIII	153917	155057	-	1141	8
YCR020C-A_id001	chrIII	154413	155114	-	702	0
YCR020W-B_id005	chrIII	155262	156072	+	811	173
YCR021C_id004	chrIII	155930	157220	-	1291	539
YCR022C_id001	chrIII	157141	158029	-	889	9
YCR023C_id001	chrIII	158194	160450	-	2257	602
YCR024C_id001	chrIII	160626	162378	-	1753	125
YCR024C-A_id001	chrIII	162630	163275	-	646	1
YCR024C-B_id001	chrIII	162400	163063	-	664	1560
YCR025C_id001	chrIII	163422	164478	-	1057	12
YCR026C_id002	chrIII	163871	166413	-	2543	3
YCR027C_id005	chrIII	166735	168190	-	1456	215
YCR028C_id001	chrIII	170085	172542	-	2458	511
YCR028C-A_id002	chrIII	172658	173501	-	844	1278
YCR030C_id005	chrIII	173455	177398	-	3944	2207
YCR031C_id001	chrIII	176581	178248	-	1668	26046
YCR032W_tx0	chrIII	179495	186148	+	6654	491
YCR033W_tx0	chrIII	186464	190294	+	3831	125
YCR034W_id002	chrIII	190538	191958	+	1421	1366
YCR035C_id001	chrIII	191706	193341	-	1636	257
YCR036W_id002	chrIII	193253	194483	+	1231	311
YCR037C_tx0	chrIII	194289	197210	-	2922	680
YCR038C_tx0	chrIII	197496	199574	-	2079	56
YCR039C_tx0	chrIII	199421	200203	-	783	0
YCR040W_tx0	chrIII	200417	201094	+	678	79
YCR042C_tx0	chrIII	201049	205422	-	4374	218
YCR043C_id001	chrIII	206021	206677	-	657	489
YCR044C_id001	chrIII	206715	207968	-	1254	207
YCR045C_tx0	chrIII	208010	209635	-	1626	15
YCR045W-A_id003	chrIII	208128	209915	+	1788	125
YCR046C_id001	chrIII	209810	210649	-	840	1950
YCR047C_id002	chrIII	210517	211672	-	1156	104
YCR048W_id001	chrIII	211875	213976	+	2102	17
YCR051W_id002	chrIII	214062	214998	+	937	1447
YCR052W_id002	chrIII	214880	216672	+	1793	147
YCR053W_id002	chrIII	216570	218393	+	1824	648
YCR054C_id003	chrIII	218147	220117	-	1971	79
YCR057C_id001	chrIII	220344	223323	-	2980	456
YCR059C_id003	chrIII	223205	224250	-	1046	418
YCR060W_id001	chrIII	224374	224857	+	484	233
YCR061W_id002	chrIII	225497	227815	+	2319	220
YCR063W_id003	chrIII	228199	229272	+	1074	7
YCR064C_id001	chrIII	228065	228507	-	443	6
YCR065W_id003	chrIII	229085	231330	+	2246	90
YCR066W_id002	chrIII	231450	233145	+	1696	122
YCR067C_id002	chrIII	233034	236441	-	3408	392
YCR068W_tx0	chrIII	237189	238901	+	1713	0
YCR069W_id002	chrIII	237857	240132	+	2276	636
YCR071C_id003	chrIII	239850	240557	-	708	246
YCR072C_id001	chrIII	240683	242394	-	1712	884
YCR073C_tx0	chrIII	242463	246608	-	4146	282
YCR073W-A_id003	chrIII	246940	248034	+	1095	5
YCR075C_id002	chrIII	247889	248837	-	949	5
YCR075W-A_id002	chrIII	248734	249282	+	549	148
YCR076C_id001	chrIII	249070	250067	-	998	380
YCR077C_id001	chrIII	250043	252670	-	2628	201
YCR079W_id008	chrIII	252787	254299	+	1513	42
YCR081W_tx0	chrIII	254346	258779	+	4434	2
YCR082W_id003	chrIII	257669	259376	+	1708	132
YCR083W_id002	chrIII	259543	260099	+	557	3
YCR084C_id001	chrIII	260157	262679	-	2523	197
YCR086W_id003	chrIII	263129	264011	+	883	150
YCR087C-A_id001	chrIII	263943	264885	-	943	1187
YCR088W_id001	chrIII	264652	266979	+	2328	1872
YCR089W_tx0	chrIII	267409	272388	+	4980	404
YCR090C_id001	chrIII	272248	273282	-	1035	497
YCR091W_id002	chrIII	274330	276730	+	2401	9
YCR092C_id001	chrIII	276604	279866	-	3263	138
YCR093W_tx0	chrIII	280092	286568	+	6477	162
YCR094W_id002	chrIII	286728	288449	+	1722	239
YCR095C_id001	chrIII	288075	289315	-	1241	190
YCR095W-A_id002	chrIII	289476	291204	+	1729	44
YCR096C_tx0	chrIII	293054	293563	-	510	7
YCR097W_id001	chrIII	293791	294340	+	550	477
YCR098C_id002	chrIII	296808	298843	-	2036	6
YCR102C_id001	chrIII	304090	305537	-	1448	9
YCR104W_tx0	chrIII	307776	308300	+	525	1
YCR105W_tx0	chrIII	309045	310280	+	1236	34
YCR106W_tx0	chrIII	310933	313581	+	2649	6
YCR107W_tx0	chrIII	313865	315106	+	1242	59
YDL001W_id001	chrIV	447910	449410	+	1501	194
YDL002C_id001	chrIV	446436	447645	-	1210	661
YDL003W_id001	chrIV	444556	446507	+	1952	538
YDL004W_id006	chrIV	442975	443900	+	926	839
YDL005C_id002	chrIV	440791	442368	-	1578	294
YDL006W_id001	chrIV	439569	440983	+	1415	269
YDL007W_id002	chrIV	438000	439504	+	1505	2564
YDL008W_id004	chrIV	433428	434136	+	709	167
YDL010W_id003	chrIV	432302	433434	+	1133	628
YDL012C_id002	chrIV	430944	432072	-	1129	474
YDL013W_id001	chrIV	428906	431040	+	2135	227
YDL014W_id006	chrIV	427215	428606	+	1392	4144
YDL015C_id003	chrIV	425758	427000	-	1243	994
YDL017W_id008	chrIV	424192	425846	+	1655	106
YDL018C_id004	chrIV	422560	423583	-	1024	181
YDL019C_id002	chrIV	417511	421621	-	4111	694
YDL020C_id001	chrIV	414953	416952	-	2000	182
YDL021W_id001	chrIV	413883	415074	+	1192	64
YDL022W_id001	chrIV	411682	413229	+	1548	253
YDL024C_id002	chrIV	408199	409868	-	1670	7
YDL025C_id001	chrIV	405162	408073	-	2912	39
YDL026W_id001	chrIV	404497	405237	+	741	0
YDL027C_id003	chrIV	403498	405003	-	1506	69
YDL028C_id001	chrIV	400837	403467	-	2631	114
YDL029W_id002	chrIV	399317	400982	+	1666	703
YDL030W_id001	chrIV	397393	399220	+	1828	244
YDL031W_id001	chrIV	394161	397341	+	3181	1267
YDL033C_id001	chrIV	392404	393951	-	1548	56
YDL035C_id001	chrIV	389041	392341	-	3301	401
YDL036C_id003	chrIV	387287	388919	-	1633	251
YDL037C_tx0	chrIV	384476	385612	-	1137	0
YDL039C_tx0	chrIV	381860	384106	-	2247	1998
YDL040C_id002	chrIV	378762	381507	-	2746	1197
YDL041W_id002	chrIV	378068	378875	+	808	2
YDL042C_id002	chrIV	376637	378528	-	1892	149
YDL043C_id006	chrIV	375236	376495	-	1260	0
YDL044C_id001	chrIV	373891	375840	-	1950	36
YDL045C_id004	chrIV	372561	373793	-	1233	191
YDL045W-A_id002	chrIV	372028	372650	+	623	186
YDL046W_id001	chrIV	371194	372139	+	946	2110
YDL047W_id001	chrIV	369620	370949	+	1330	76
YDL048C_id001	chrIV	366601	368261	-	1661	2297
YDL049C_id002	chrIV	364809	366044	-	1236	190
YDL051W_id001	chrIV	363846	365041	+	1196	1927
YDL052C_id006	chrIV	362391	363635	-	1245	585
YDL053C_id003	chrIV	361509	362469	-	961	187
YDL054C_id001	chrIV	359738	361407	-	1670	50
YDL055C_id004	chrIV	355356	356908	-	1553	7698
YDL056W_tx0	chrIV	352852	355503	+	2652	126
YDL057W_id001	chrIV	351381	352633	+	1253	82
YDL058W_tx0	chrIV	345640	351162	+	5523	1246
YDL059C_id001	chrIV	343977	345061	-	1085	113
YDL060W_tx0	chrIV	341594	344110	+	2517	28
YDL061C_id002	chrIV	340303	341275	-	973	7949
YDL063C_id001	chrIV	338027	340202	-	2176	119
YDL064W_id001	chrIV	336663	338162	+	1500	716
YDL065C_id001	chrIV	336134	337374	-	1241	389
YDL066W_id001	chrIV	334818	336621	+	1804	88
YDL067C_id002	chrIV	333989	334677	-	689	638
YDL068W_id001	chrIV	333487	334069	+	583	12
YDL069C_id003	chrIV	332998	333959	-	962	65
YDL070W_id008	chrIV	330765	333097	+	2333	1310
YDL072C_id001	chrIV	329748	330900	-	1153	653
YDL074C_id005	chrIV	323912	326221	-	2310	452
YDL075W_id005	chrIV	322071	323095	+	1025	2077
YDL076C_id001	chrIV	320441	321699	-	1259	350
YDL077C_tx0	chrIV	316846	320145	-	3300	69
YDL078C_id002	chrIV	315291	316767	-	1477	1213
YDL079C_tx0	chrIV	312826	314773	-	1948	38
YDL080C_id004	chrIV	310474	312649	-	2176	327
YDL081C_id003	chrIV	309430	310189	-	760	17175
YDL082W_id002	chrIV	308395	309775	+	1381	2637
YDL083C_id003	chrIV	306801	309483	-	2683	7411
YDL084W_id003	chrIV	305077	306885	+	1809	2346
YDL085C-A_id001	chrIV	302024	306795	-	4772	249
YDL085W_tx0	chrIV	303186	304973	+	1788	28
YDL086C-A_id001	chrIV	301300	302259	-	960	52
YDL086W_id001	chrIV	301219	302319	+	1101	1249
YDL087C_id001	chrIV	299248	301012	-	1765	34
YDL088C_id002	chrIV	298265	300137	-	1873	268
YDL089W_id003	chrIV	296497	298346	+	1850	50
YDL090C_id001	chrIV	294981	296822	-	1842	62
YDL091C_id001	chrIV	293270	294847	-	1578	248
YDL092W_id002	chrIV	292739	293426	+	688	1222
YDL093W_id001	chrIV	289830	292408	+	2579	256
YDL095W_id001	chrIV	287029	289911	+	2883	888
YDL097C_id001	chrIV	285227	286753	-	1527	1666
YDL098C_id001	chrIV	284443	285254	-	812	86
YDL099W_id001	chrIV	283367	285044	+	1678	570
YDL100C_id002	chrIV	281955	283212	-	1258	1057
YDL101C_id001	chrIV	280009	281897	-	1889	62
YDL102W_tx0	chrIV	276847	280290	+	3444	388
YDL103C_id001	chrIV	274923	276648	-	1726	199
YDL104C_id002	chrIV	273513	274912	-	1400	196
YDL105W_id003	chrIV	272348	274134	+	1787	15
YDL106C_id001	chrIV	270127	272202	-	2076	21
YDL107W_id001	chrIV	268850	270181	+	1332	66
YDL108W_id003	chrIV	267358	268737	+	1380	227
YDL110C_id001	chrIV	264348	265751	-	1404	102
YDL111C_id001	chrIV	263151	264179	-	1029	500
YDL112W_id001	chrIV	258874	263336	+	4463	741
YDL113C_id004	chrIV	256512	258618	-	2107	27
YDL114W-A_id001	chrIV	254171	255270	+	1100	18
YDL115C_id004	chrIV	253903	255204	-	1302	190
YDL116W_id011	chrIV	251504	253804	+	2301	397
YDL117W_id002	chrIV	248271	251389	+	3119	974
YDL119C_id001	chrIV	246529	247784	-	1256	203
YDL120W_id001	chrIV	245830	246695	+	866	1106
YDL121C_id001	chrIV	244946	245656	-	711	337
YDL122W_id001	chrIV	242304	245052	+	2749	779
YDL123W_id001	chrIV	240727	242241	+	1515	56
YDL124W_id004	chrIV	240124	241272	+	1149	6
YDL125C_id002	chrIV	238902	239846	-	945	7711
YDL126C_id003	chrIV	236066	238729	-	2664	7775
YDL127W_id001	chrIV	234873	236108	+	1236	258
YDL128W_id003	chrIV	232520	234079	+	1560	604
YDL129W_id002	chrIV	230911	232339	+	1429	12
YDL130W_id001	chrIV	229877	230839	+	963	10087
YDL130W-A_id009	chrIV	229095	229617	+	523	322
YDL131W_id001	chrIV	227357	229018	+	1662	1370
YDL132W_tx0	chrIV	224279	226876	+	2598	1005
YDL133C-A_id002	chrIV	221479	221952	-	474	8728
YDL133W_id002	chrIV	221943	223833	+	1891	73
YDL134C_id001	chrIV	219493	221522	-	2030	818
YDL135C_id001	chrIV	218351	219446	-	1096	1427
YDL136W_id004	chrIV	217567	218691	+	1125	7401
YDL137W_id002	chrIV	216015	217323	+	1309	3703
YDL138W_id001	chrIV	213227	215711	+	2485	134
YDL139C_id002	chrIV	211258	212097	-	840	7
YDL140C_tx0	chrIV	205235	210586	-	5352	951
YDL141W_id001	chrIV	202742	205374	+	2633	189
YDL142C_id002	chrIV	201592	202662	-	1071	73
YDL143W_id002	chrIV	199961	201842	+	1882	2063
YDL144C_id001	chrIV	198475	199758	-	1284	548
YDL145C_id001	chrIV	194414	198481	-	4068	877
YDL146W_id003	chrIV	192554	194484	+	1931	147
YDL147W_id002	chrIV	190890	192644	+	1755	1366
YDL148C_id001	chrIV	187868	190647	-	2780	411
YDL149W_tx0	chrIV	184900	188043	+	3144	202
YDL150W_id001	chrIV	183171	184706	+	1536	785
YDL153C_id001	chrIV	181045	183101	-	2057	698
YDL154W_tx0	chrIV	178309	181164	+	2856	31
YDL155W_id002	chrIV	175599	178176	+	2578	234
YDL156W_id004	chrIV	174824	176786	+	1963	3
YDL157C_id001	chrIV	173871	174632	-	762	1212
YDL159W_id001	chrIV	172435	174227	+	1793	79
YDL160C_tx0	chrIV	170285	171955	-	1671	14
YDL160C-A_id002	chrIV	168273	169636	-	1364	321
YDL161W_id003	chrIV	167688	169321	+	1634	487
YDL164C_id002	chrIV	164825	167315	-	2491	184
YDL165W_id001	chrIV	164234	165057	+	824	599
YDL166C_id001	chrIV	163308	164123	-	816	761
YDL167C_id001	chrIV	160753	163197	-	2445	692
YDL168W_id004	chrIV	159517	160977	+	1461	540
YDL169C_id001	chrIV	157899	158735	-	837	91
YDL170W_id002	chrIV	156298	158077	+	1780	58
YDL171C_tx0	chrIV	149078	155665	-	6588	61
YDL173W_tx0	chrIV	148166	149203	+	1038	49
YDL174C_tx0	chrIV	145701	147614	-	1914	615
YDL175C_id002	chrIV	144268	145566	-	1299	138
YDL176W_id001	chrIV	141960	144475	+	2516	140
YDL177C_id001	chrIV	141101	141816	-	716	22
YDL178W_id001	chrIV	139505	141255	+	1751	177
YDL179W_id001	chrIV	138196	139469	+	1274	493
YDL180W_id004	chrIV	135718	137602	+	1885	200
YDL181W_id023	chrIV	135119	135745	+	627	24
YDL182W_id004	chrIV	133347	134811	+	1465	1675
YDL183C_id001	chrIV	130511	134727	-	4217	78
YDL184C_id001	chrIV	129985	130506	-	522	112428
YDL185W_id001	chrIV	126679	130168	+	3490	2807
YDL187C_id004	chrIV	125358	126467	-	1110	73
YDL188C_id002	chrIV	123711	125180	-	1470	70
YDL189W_id004	chrIV	121982	123743	+	1762	739
YDL190C_tx0	chrIV	118582	121617	-	3036	209
YDL191W_id001	chrIV	116977	118616	+	1640	8674
YDL192W_id001	chrIV	116275	117614	+	1340	3123
YDL193W_id004	chrIV	114565	115999	+	1435	250
YDL194W_tx0	chrIV	111555	114359	+	2805	62
YDL195W_id002	chrIV	107095	111194	+	4100	972
YDL197C_id001	chrIV	104744	106873	-	2130	77
YDL198C_id002	chrIV	103506	104715	-	1210	721
YDL199C_id002	chrIV	101232	103404	-	2173	53
YDL200C_id004	chrIV	100418	101121	-	704	92
YDL201W_id003	chrIV	99271	100498	+	1228	1172
YDL202W_id001	chrIV	98422	99652	+	1231	91
YDL203C_id002	chrIV	95886	98152	-	2267	66
YDL204W_id002	chrIV	94107	95982	+	1876	48
YDL205C_id002	chrIV	92468	93980	-	1513	320
YDL206W_id002	chrIV	90022	92478	+	2457	118
YDL207W_id003	chrIV	88210	89944	+	1735	486
YDL208W_id001	chrIV	87482	88222	+	741	1504
YDL209C_id002	chrIV	85948	87259	-	1312	59
YDL210W_tx0	chrIV	84245	86110	+	1866	11
YDL211C_id005	chrIV	79143	80523	-	1381	35
YDL212W_id001	chrIV	78334	79264	+	931	346
YDL213C_id003	chrIV	76748	77975	-	1228	1098
YDL214C_tx0	chrIV	74321	76570	-	2250	26
YDL215C_id002	chrIV	70485	74116	-	3632	301
YDL216C_id001	chrIV	68869	70338	-	1470	50
YDL217C_id003	chrIV	67511	68770	-	1260	401
YDL219W_id001	chrIV	65052	66048	+	997	252
YDL220C_tx0	chrIV	62119	65043	-	2925	14
YDL222C_tx0	chrIV	60747	61826	-	1080	37
YDL223C_tx0	chrIV	57140	60430	-	3291	8
YDL224C_tx0	chrIV	54272	56371	-	2100	284
YDL225W_id001	chrIV	52404	54332	+	1929	387
YDL226C_id005	chrIV	50797	52204	-	1408	795
YDL227C_id001	chrIV	46213	48064	-	1852	925
YDL229W_id001	chrIV	43965	46008	+	2044	17047
YDL230W_id003	chrIV	42670	43832	+	1163	254
YDL231C_tx0	chrIV	38742	42269	-	3528	213
YDL232W_id001	chrIV	38354	38855	+	502	439
YDL233W_id005	chrIV	36775	38343	+	1569	323
YDL234C_id002	chrIV	34073	36620	-	2548	125
YDL235C_id003	chrIV	33251	34041	-	791	43
YDL236W_id003	chrIV	32245	33439	+	1195	112
YDL237W_id002	chrIV	30625	32125	+	1501	716
YDL238C_id006	chrIV	28919	30495	-	1577	57
YDL239C_tx0	chrIV	26278	28800	-	2523	24
YDL240W_tx0	chrIV	22798	26001	+	3204	126
YDL241W_id001	chrIV	20553	21443	+	891	201
YDL243C_id001	chrIV	17388	19288	-	1901	43
YDL244W_tx0	chrIV	16179	17351	+	1173	6
YDL245C_tx0	chrIV	11532	13385	-	1854	0
YDL247W_tx0	chrIV	5960	7939	+	1980	3
YDL248W_tx0	chrIV	1777	3078	+	1302	3
YDR001C_tx0	chrIV	450095	452500	-	2406	72
YDR002W_id007	chrIV	452956	453850	+	895	3816
YDR003W_tx0	chrIV	454097	454879	+	783	0
YDR003W-A_id001	chrIV	454182	455252	+	1071	893
YDR004W_tx0	chrIV	455176	456708	+	1533	85
YDR005C_id002	chrIV	456545	458225	-	1681	82
YDR006C_id001	chrIV	458455	461411	-	2957	277
YDR007W_id001	chrIV	461653	462922	+	1270	611
YDR009W_id060	chrIV	463263	465083	+	1821	28
YDR010C_id001	chrIV	464605	465738	-	1134	37
YDR011W_id001	chrIV	465670	470599	+	4930	396
YDR012W_id002	chrIV	471821	473246	+	1426	5913
YDR013W_id001	chrIV	473141	473950	+	810	209
YDR014W_tx0	chrIV	474021	476114	+	2094	14
YDR014W-A_tx0	chrIV	477772	478410	+	639	16
YDR016C_id003	chrIV	478212	478778	-	567	534
YDR017C_tx0	chrIV	478990	482292	-	3303	219
YDR019C_id002	chrIV	483848	485369	-	1522	129
YDR020C_id002	chrIV	485316	486573	-	1258	110
YDR021W_id003	chrIV	486521	488056	+	1536	136
YDR022C_id005	chrIV	487893	488690	-	798	107
YDR023W_id002	chrIV	489456	491069	+	1614	5018
YDR025W_id002	chrIV	491505	492631	+	1127	12674
YDR026C_id001	chrIV	492313	494402	-	2090	140
YDR027C_id001	chrIV	494538	497430	-	2893	228
YDR028C_id002	chrIV	497557	501331	-	3775	723
YDR030C_id002	chrIV	501636	503325	-	1690	43
YDR031W_id002	chrIV	503368	504011	+	644	43
YDR032C_id001	chrIV	503864	504808	-	945	738
YDR033W_id002	chrIV	507623	509590	+	1968	9277
YDR034C_id001	chrIV	509444	512261	-	2818	263
YDR034W-B_id004	chrIV	521258	521754	+	497	35
YDR035W_id001	chrIV	521683	523158	+	1476	213
YDR036C_id003	chrIV	523069	524786	-	1718	299
YDR037W_id003	chrIV	525386	527442	+	2057	4263
YDR038C_tx0	chrIV	527297	530722	-	3426	413
YDR039C_tx0	chrIV	531182	534607	-	3426	52
YDR040C_tx0	chrIV	535067	538492	-	3426	4
YDR041W_id007	chrIV	539768	540700	+	933	287
YDR042C_id001	chrIV	540489	541700	-	1212	207
YDR043C_id001	chrIV	542559	543573	-	1015	3
YDR044W_id001	chrIV	546390	547775	+	1386	931
YDR045C_id002	chrIV	547661	548469	-	809	622
YDR046C_id001	chrIV	548598	550666	-	2069	1404
YDR047W_id001	chrIV	551391	553100	+	1710	1975
YDR049W_id001	chrIV	553162	555269	+	2108	113
YDR050C_id002	chrIV	555407	556502	-	1096	3922
YDR051C_id001	chrIV	556950	558101	-	1152	604
YDR052C_id001	chrIV	558270	560779	-	2510	182
YDR054C_id001	chrIV	560953	562516	-	1564	684
YDR055W_id002	chrIV	563233	565020	+	1788	679
YDR056C_id003	chrIV	564860	565752	-	893	751
YDR057W_id001	chrIV	565863	567709	+	1847	66
YDR058C_id001	chrIV	567544	568778	-	1235	34
YDR059C_id001	chrIV	569103	570333	-	1231	306
YDR060W_id004	chrIV	570599	573814	+	3216	890
YDR061W_id008	chrIV	574109	575913	+	1805	671
YDR062W_id005	chrIV	576079	578446	+	2368	15
YDR063W_id001	chrIV	577519	579184	+	1666	732
YDR064W_id003	chrIV	579437	580711	+	1275	14579
YDR065W_id001	chrIV	580536	583664	+	3129	101
YDR066C_id004	chrIV	581804	582753	-	950	69
YDR067C_id008	chrIV	582693	583534	-	842	148
YDR068W_id001	chrIV	583667	584842	+	1176	427
YDR069C_tx0	chrIV	584814	587744	-	2931	16
YDR070C_id002	chrIV	587943	588557	-	615	207
YDR071C_id001	chrIV	588716	589544	-	829	637
YDR072C_id001	chrIV	589667	591576	-	1910	260
YDR073W_id006	chrIV	592157	593202	+	1046	171
YDR074W_id005	chrIV	593799	596820	+	3022	378
YDR075W_id003	chrIV	596968	598241	+	1274	37
YDR076W_tx0	chrIV	598443	599813	+	1371	19
YDR077W_id001	chrIV	599410	602118	+	2709	24241
YDR078C_id002	chrIV	602009	602900	-	892	64
YDR079C-A_id001	chrIV	603381	603975	-	595	310
YDR079W_id002	chrIV	603033	603703	+	671	250
YDR080W_tx0	chrIV	603983	607111	+	3129	194
YDR081C_id002	chrIV	607276	610168	-	2893	184
YDR082W_id004	chrIV	610325	612063	+	1739	83
YDR083W_id005	chrIV	612051	613373	+	1323	602
YDR084C_id001	chrIV	611994	614030	-	2037	159
YDR085C_tx0	chrIV	614163	616175	-	2013	276
YDR086C_id001	chrIV	616213	617212	-	1000	1831
YDR087C_id001	chrIV	617317	618371	-	1055	1360
YDR088C_id007	chrIV	618308	619828	-	1521	101
YDR089W_tx0	chrIV	622087	624846	+	2760	214
YDR090C_id002	chrIV	624691	626118	-	1428	110
YDR091C_id001	chrIV	626366	628641	-	2276	1913
YDR092W_id001	chrIV	629463	630699	+	1237	455
YDR093W_tx0	chrIV	631257	636245	+	4989	298
YDR094W_id001	chrIV	632619	636180	+	3562	0
YDR096W_tx0	chrIV	637114	639948	+	2835	27
YDR097C_id002	chrIV	640048	643930	-	3883	473
YDR098C_id001	chrIV	643879	644975	-	1097	3519
YDR099W_id002	chrIV	652667	654777	+	2111	40
YDR100W_id002	chrIV	654100	655695	+	1596	328
YDR101C_id001	chrIV	655567	657539	-	1973	245
YDR103W_tx0	chrIV	658325	661228	+	2904	301
YDR104C_id001	chrIV	661137	664959	-	3823	113
YDR105C_id003	chrIV	665278	667023	-	1746	345
YDR106W_id001	chrIV	666982	667905	+	924	14
YDR107C_id003	chrIV	668809	671049	-	2241	124
YDR108W_id003	chrIV	671209	673464	+	2256	114
YDR109C_id001	chrIV	673372	675926	-	2555	186
YDR110W_id001	chrIV	676047	678004	+	1958	139
YDR111C_id001	chrIV	677782	679985	-	2204	1234
YDR113C_id001	chrIV	680422	681948	-	1527	169
YDR115W_id002	chrIV	682119	682832	+	714	432
YDR116C_id003	chrIV	682605	683645	-	1041	248
YDR117C_id001	chrIV	683679	685681	-	2003	216
YDR118W_tx0	chrIV	685857	687965	+	2109	0
YDR118W-A_id001	chrIV	686354	688005	+	1652	0
YDR119W_id001	chrIV	688122	690612	+	2491	218
YDR119W-A_id007	chrIV	690970	691537	+	568	8
YDR120C_id002	chrIV	691339	693261	-	1923	77
YDR121W_id002	chrIV	693432	694289	+	858	349
YDR122W_tx0	chrIV	694675	698019	+	3345	36
YDR123C_id001	chrIV	697816	699544	-	1729	41
YDR124W_id002	chrIV	699860	701634	+	1775	111
YDR125C_tx0	chrIV	701272	702783	-	1512	11
YDR126W_id002	chrIV	703226	704529	+	1304	63
YDR127W_tx0	chrIV	704459	709375	+	4917	1804
YDR128W_tx0	chrIV	709524	713120	+	3597	631
YDR129C_id001	chrIV	713198	716016	-	2819	1089
YDR130C_id002	chrIV	715438	716650	-	1213	0
YDR131C_id003	chrIV	716716	718540	-	1825	148
YDR132C_id001	chrIV	718699	720506	-	1808	58
YDR133C_id002	chrIV	720841	721830	-	990	1184
YDR135C_id001	chrIV	722898	727594	-	4697	1642
YDR137W_tx0	chrIV	728234	730375	+	2142	279
YDR138W_id001	chrIV	730566	733471	+	2906	161
YDR139C_id001	chrIV	733445	734180	-	736	348
YDR140W_id009	chrIV	734124	735003	+	880	376
YDR141C_tx0	chrIV	734776	740022	-	5247	825
YDR142C_id001	chrIV	740347	741817	-	1471	702
YDR143C_id001	chrIV	741848	744047	-	2200	121
YDR144C_id001	chrIV	743921	746241	-	2321	373
YDR145W_id002	chrIV	746649	748557	+	1909	26
YDR146C_tx0	chrIV	748488	750767	-	2280	36
YDR147W_id002	chrIV	751181	753271	+	2091	354
YDR148C_id004	chrIV	753391	755319	-	1929	786
YDR150W_tx0	chrIV	755603	763999	+	8397	774
YDR151C_id002	chrIV	763860	765329	-	1470	159
YDR152W_id003	chrIV	765482	766569	+	1088	2296
YDR153C_id001	chrIV	766491	768104	-	1614	380
YDR154C_id001	chrIV	768346	768999	-	654	486
YDR155C_id001	chrIV	768405	769140	-	736	0
YDR156W_id001	chrIV	768658	770031	+	1374	1714
YDR158W_id001	chrIV	770295	771679	+	1385	3918
YDR159W_tx0	chrIV	771852	775907	+	4056	311
YDR160W_tx0	chrIV	776138	778846	+	2709	29
YDR161W_id001	chrIV	778995	780428	+	1434	1068
YDR162C_id002	chrIV	780179	781407	-	1229	200
YDR163W_id001	chrIV	781368	782055	+	688	103
